education_level,degree_stream,skills,location,interests,risk_preference,years_experience,salary,demand_label,next_role_success,burnout_label
bachelors,engineering,"sales support,crm software,data collection,communication,organization,teamwork,professionalism,problem solving,positive attitude,customer service,microsoft office,solar energy knowledge",global,"career,development",high,0,21728.84,stable,1,0
bachelors,engineering,"sales,customer service,independence,microsoft office suite,crm software,market research,data entry,needs-based analysis,life insurance knowledge,communication,relationship management,time management",global,"career,development",low,0,20124.75,stable,1,1
bachelors,engineering,"sales,microsoft office suite,order processing,communication,relationship building,problem solving,teamwork,adaptability,customer service,erp systems",global,"career,development",medium,6,17558.58,stable,1,0
masters,business,"training development,product knowledge,communication,coaching,interpersonal skills,leadership,adaptability,team collaboration,problem solving,sales enablement,curriculum design,project management",global,"career,development",low,3,18085.92,stable,0,0
bachelors,engineering,"sales,customer relationship management,communication,teamwork,problem solving,reliability,accountability,project management,price estimation,steel fabrication,industrial lining,material take-offs",global,"career,development",low,2,20772.72,stable,0,1
masters,business,"sales experience,solutions-based selling,strategic customer relationship management,time management,business acumen,negotiation skills,account management,data analysis,financial acumen,customer service orientation,leadership by influence,effective collaboration",global,"career,development",low,6,17706.66,stable,1,1
masters,business,"luxury hotel experience,sales management,computer software aptitude,hospitality industry applications,communication,self-motivation,teamwork,organizational skills,problem solving,customer service,multitasking,account management",global,"career,development",medium,1,17265.18,stable,1,1
masters,business,"sales techniques,store operations,performance metrics analysis,staff management,employee training,customer relationship management,financial reporting,time-keeping management,leadership,communication,problem solving,teamwork",global,"career,development",low,3,18502.12,stable,1,0
bachelors,engineering,"telemarketing,sales experience,computer skills,persuasion,communication,customer service,flexibility,motivation,concierge services",global,"career,development",low,7,18490.06,stable,1,0
bachelors,engineering,"microsoft office suite,communication,relationship building,self-motivation,organizational skills,problem solving,teamwork,conflict resolution,results-oriented mindset,interpersonal skills,salesforce,b2b sales",global,"career,development",medium,4,22377.05,stable,0,0
masters,engineering,"communication,customer relationship management,problem solving,documentation,team leadership,risk management,salesforce architecture,apex code review,globalization design,development patterns,force.com development,object-oriented design",global,"career,development",low,4,19627.15,stable,0,0
masters,business,"account management,business development,sales prospecting,customer relationship management,event planning coordination,computer skills,communication,interpersonal skills,teamwork,adaptability,problem solving,integrity",global,"career,development",medium,5,18155.17,stable,0,0
bachelors,computer science,"communication,teamwork,interpersonal skills,problem solving,adaptability,salesforce development,lightning components,visualforce pages,apex development,javascript,html,css",global,"career,development",high,1,20942.39,stable,1,1
bachelors,engineering,"customer service,sales,retail experience,communication,administrative duties,relationship building,flexibility,positive attitude,teamwork,problem solving,jewelry experience,merchandise presentation",global,"career,development",low,7,20210.84,stable,1,1
bachelors,engineering,"sales experience,customer service,documentation,inventory knowledge,relationship building,listening skills,self-motivation,teamwork,communication,financing applications",global,"career,development",low,4,18966.43,stable,1,0
